fight_id,round,name,kd,sig_l,sig_a,sig_p,total_l,total_a,td_l,td_a,td_p,sub,rev,ctrl,head_l,head_a,body_l,body_a,leg_l,leg_a,distance_l,distance_a,clinch_l,clinch_a,ground_l,ground_a
d7507e2741fd4d05,1,Max Holloway,1,26,64,40%,26,64,0,0,---,0,0,0:08,9,39,11,16,6,9,23,57,0,0,3,7
d7507e2741fd4d05,1,Dustin Poirier,0,16,32,50%,16,32,0,0,---,0,0,0:00,12,28,1,1,3,3,16,32,0,0,0,0
d7507e2741fd4d05,2,Max Holloway,0,44,67,65%,47,70,0,0,---,0,0,1:24,31,52,11,12,2,3,31,51,0,0,13,16
d7507e2741fd4d05,2,Dustin Poirier,1,25,43,58%,25,43,0,1,0%,1,0,0:12,21,36,3,5,1,2,19,34,2,3,4,6
d7507e2741fd4d05,3,Max Holloway,0,38,61,62%,38,61,0,0,---,0,0,0:00,18,36,9,12,11,13,38,61,0,0,0,0
d7507e2741fd4d05,3,Dustin Poirier,0,21,49,42%,21,49,0,0,---,0,0,0:00,15,41,2,4,4,4,21,49,0,0,0,0
d7507e2741fd4d05,4,Max Holloway,0,44,84,52%,44,84,0,0,---,0,0,0:00,23,57,15,18,6,9,44,84,0,0,0,0
d7507e2741fd4d05,4,Dustin Poirier,0,22,68,32%,22,68,0,0,---,0,0,0:00,21,67,0,0,1,1,22,67,0,1,0,0
d7507e2741fd4d05,5,Max Holloway,0,46,99,46%,46,99,0,0,---,0,0,0:00,22,69,18,22,6,8,46,98,0,1,0,0
d7507e2741fd4d05,5,Dustin Poirier,0,25,63,39%,25,63,0,0,---,0,0,0:00,25,63,0,0,0,0,24,61,1,2,0,0
23c963be9de38205,1,Paulo Costa,1,34,54,62%,37,57,0,0,---,0,0,0:13,13,33,7,7,14,14,25,39,0,0,9,15
23c963be9de38205,1,Roman Kopylov,0,11,27,40%,11,27,0,0,---,0,0,0:00,5,18,3,6,3,3,11,27,0,0,0,0
23c963be9de38205,2,Paulo Costa,0,32,57,56%,32,57,0,0,---,0,0,0:00,10,31,18,22,4,4,31,56,1,1,0,0
23c963be9de38205,2,Roman Kopylov,0,16,32,50%,16,32,0,0,---,0,0,0:00,9,22,5,8,2,2,16,32,0,0,0,0
23c963be9de38205,3,Paulo Costa,0,33,48,68%,33,48,0,2,0%,0,0,0:00,11,25,16,17,6,6,31,46,2,2,0,0
23c963be9de38205,3,Roman Kopylov,0,21,45,46%,21,45,0,0,---,0,0,0:00,15,39,6,6,0,0,21,45,0,0,0,0
5dde61734080ac4a,1,Kevin Holland,0,40,83,48%,40,83,0,1,0%,0,0,0:12,20,50,6,12,14,21,39,81,1,2,0,0
5dde61734080ac4a,1,Daniel Rodriguez,0,29,60,48%,32,63,0,0,---,0,0,0:00,12,30,8,19,9,11,28,59,1,1,0,0
5dde61734080ac4a,2,Kevin Holland,0,12,28,42%,34,51,1,3,33%,0,0,1:05,8,21,3,4,1,3,7,21,4,6,1,1
5dde61734080ac4a,2,Daniel Rodriguez,2,31,55,56%,44,73,0,0,---,0,0,1:40,27,51,1,1,3,3,12,22,5,6,14,27
5dde61734080ac4a,3,Kevin Holland,1,30,62,48%,37,73,0,0,---,0,0,0:50,25,55,4,6,1,1,14,35,12,19,4,8
5dde61734080ac4a,3,Daniel Rodriguez,0,17,34,50%,35,53,0,1,0%,0,0,1:54,10,25,4,6,3,3,14,26,0,0,3,8
acc961fd5cf5c62e,1,Dan Ige,0,6,28,21%,10,32,0,0,---,0,0,0:00,1,21,2,4,3,3,6,27,0,1,0,0
acc961fd5cf5c62e,1,Patricio Freire,0,7,13,53%,7,13,2,3,66%,0,0,1:03,2,8,2,2,3,3,7,13,0,0,0,0
acc961fd5cf5c62e,2,Dan Ige,0,19,51,37%,19,51,0,0,---,0,0,0:00,10,38,6,10,3,3,17,48,2,3,0,0
acc961fd5cf5c62e,2,Patricio Freire,0,37,58,63%,47,68,1,1,100%,0,0,0:55,30,50,6,6,1,2,25,45,8,9,4,4
acc961fd5cf5c62e,3,Dan Ige,0,22,45,48%,30,62,0,0,---,0,0,0:08,13,34,7,9,2,2,15,34,1,1,6,10
acc961fd5cf5c62e,3,Patricio Freire,0,11,26,42%,17,33,2,5,40%,0,0,0:46,10,24,1,2,0,0,10,24,1,2,0,0
a95b03e9b5a91e47,1,Michael Johnson,0,24,56,42%,24,56,0,0,---,0,0,0:06,4,22,15,28,5,6,24,55,0,0,0,1
a95b03e9b5a91e47,1,Daniel Zellhuber,0,12,46,26%,12,46,0,0,---,0,0,0:00,2,23,7,17,3,6,12,46,0,0,0,0
a95b03e9b5a91e47,2,Michael Johnson,1,30,77,38%,31,78,0,0,---,0,0,0:16,14,47,10,23,6,7,27,72,0,0,3,5
a95b03e9b5a91e47,2,Daniel Zellhuber,0,17,66,25%,17,66,0,0,---,0,0,0:00,7,51,9,14,1,1,16,65,1,1,0,0
a95b03e9b5a91e47,3,Michael Johnson,0,26,62,41%,26,62,0,1,0%,0,0,0:00,9,31,17,30,0,1,26,62,0,0,0,0
a95b03e9b5a91e47,3,Daniel Zellhuber,0,23,70,32%,23,70,0,0,---,0,0,0:08,10,51,11,17,2,2,22,69,0,0,1,1
d2cb92fdf6a497e9,1,Kyler Phillips,0,29,67,43%,29,67,0,1,0%,0,0,0:00,18,52,8,12,3,3,29,67,0,0,0,0
d2cb92fdf6a497e9,1,Vinicius Oliveira,0,22,69,31%,22,69,0,1,0%,0,0,0:03,12,47,5,15,5,7,22,69,0,0,0,0
d2cb92fdf6a497e9,2,Kyler Phillips,0,4,26,15%,9,31,0,3,0%,0,0,0:09,2,22,2,4,0,0,4,26,0,0,0,0
d2cb92fdf6a497e9,2,Vinicius Oliveira,1,41,81,50%,47,87,1,2,50%,0,0,2:17,27,65,9,11,5,5,27,60,2,3,12,18
d2cb92fdf6a497e9,3,Kyler Phillips,0,16,58,27%,16,58,0,1,0%,0,0,0:00,13,52,3,6,0,0,16,58,0,0,0,0
d2cb92fdf6a497e9,3,Vinicius Oliveira,0,33,82,40%,33,82,0,1,0%,0,0,0:00,13,49,12,24,8,9,30,78,3,4,0,0
8e1feda9141602f1,1,Marvin Vettori,0,29,58,50%,35,67,0,0,---,0,1,1:17,25,53,1,1,3,4,21,47,2,3,6,8
8e1feda9141602f1,1,Brendan Allen,0,30,55,54%,38,64,2,3,66%,0,0,1:20,23,46,6,8,1,1,23,45,0,0,7,10
8e1feda9141602f1,2,Marvin Vettori,0,36,95,37%,36,95,0,0,---,0,0,0:00,34,92,0,1,2,2,36,95,0,0,0,0
8e1feda9141602f1,2,Brendan Allen,0,42,83,50%,42,83,0,0,---,0,0,0:00,32,71,6,8,4,4,41,82,1,1,0,0
8e1feda9141602f1,3,Marvin Vettori,0,44,100,44%,44,100,0,0,---,0,0,0:00,39,94,4,5,1,1,42,98,2,2,0,0
8e1feda9141602f1,3,Brendan Allen,0,39,86,45%,39,86,1,1,100%,0,0,0:07,31,77,6,7,2,2,36,83,3,3,0,0
df2ed8b509fbdbdc,1,Francisco Prado,0,7,9,77%,11,13,1,1,100%,1,0,1:59,4,6,2,2,1,1,5,7,2,2,0,0
df2ed8b509fbdbdc,1,Nikolay Veretennikov,0,17,28,60%,36,47,0,2,0%,0,1,2:04,8,19,8,8,1,1,8,13,5,6,4,9
df2ed8b509fbdbdc,2,Francisco Prado,0,24,43,55%,32,51,1,3,33%,0,0,1:55,16,31,2,6,6,6,22,41,1,1,1,1
df2ed8b509fbdbdc,2,Nikolay Veretennikov,0,26,55,47%,32,61,0,1,0%,0,0,0:00,15,43,10,11,1,1,18,47,7,7,1,1
df2ed8b509fbdbdc,3,Francisco Prado,0,16,25,64%,21,30,1,6,16%,0,0,2:55,14,21,1,3,1,1,7,14,2,2,7,9
df2ed8b509fbdbdc,3,Nikolay Veretennikov,0,13,22,59%,16,25,2,3,66%,0,0,0:29,9,16,3,5,1,1,8,15,3,4,2,3
72e477b41f44e358,1,Ateba Gautier,1,19,37,51%,19,37,0,0,---,0,0,0:01,16,34,3,3,0,0,16,33,1,1,2,3
72e477b41f44e358,1,Robert Valentin,0,2,5,40%,2,5,0,0,---,0,0,0:00,1,3,0,1,1,1,2,5,0,0,0,0
37bc72d5d211b189,1,Adam Fugitt,0,14,27,51%,16,29,0,3,0%,0,0,0:59,5,16,2,4,7,7,13,23,1,4,0,0
37bc72d5d211b189,1,Islam Dulatov,1,21,41,51%,23,44,0,0,---,0,0,0:02,17,37,3,3,1,1,16,35,2,3,3,3
798652dbea086910,1,Jimmy Crute,0,5,18,27%,11,27,3,6,50%,2,0,2:18,5,18,0,0,0,0,4,17,0,0,1,1
798652dbea086910,1,Marcin Prachnio,0,21,36,58%,37,54,0,0,---,0,0,0:08,7,21,9,10,5,5,13,28,6,6,2,2
182ee320edb1b5ed,1,Ryan Spann,0,8,19,42%,8,19,1,1,100%,2,0,2:14,8,19,0,0,0,0,2,10,0,0,6,9
182ee320edb1b5ed,1,Lukasz Brzeski,0,5,8,62%,23,28,0,0,---,0,0,0:00,1,4,0,0,4,4,5,8,0,0,0,0
74099d470e8d2765,1,Brunno Ferreira,0,7,9,77%,9,11,1,1,100%,1,0,1:07,4,5,1,2,2,2,6,8,0,0,1,1
74099d470e8d2765,1,Jackson McVey,0,4,15,26%,4,15,0,1,0%,0,0,0:08,3,13,1,2,0,0,4,15,0,0,0,0
a602c68147b752b2,1,Carli Judice,0,38,78,48%,44,86,0,0,---,0,0,0:43,26,62,12,16,0,0,32,70,5,7,1,1
a602c68147b752b2,1,Nicolle Caliari,0,11,40,27%,13,42,0,5,0%,0,0,0:48,8,32,2,7,1,1,9,37,2,3,0,0
a602c68147b752b2,2,Carli Judice,0,47,108,43%,49,110,0,0,---,0,0,0:25,41,101,6,7,0,0,46,107,1,1,0,0
a602c68147b752b2,2,Nicolle Caliari,0,16,51,31%,17,52,0,2,0%,0,0,0:06,13,44,1,4,2,3,16,51,0,0,0,0
a602c68147b752b2,3,Carli Judice,1,24,39,61%,24,39,0,0,---,0,0,0:10,18,30,6,9,0,0,18,33,4,4,2,2
a602c68147b752b2,3,Nicolle Caliari,0,5,10,50%,5,10,1,1,100%,0,0,0:06,5,9,0,1,0,0,5,10,0,0,0,0
0adfc21045c02555,1,Derrick Lewis,1,9,17,52%,10,21,0,0,---,0,0,0:12,8,16,1,1,0,0,2,6,1,2,6,9
0adfc21045c02555,1,Tallison Teixeira,0,3,5,60%,3,5,0,0,---,0,0,0:00,3,5,0,0,0,0,3,5,0,0,0,0
2a03bc4c491b4c9a,1,Stephen Thompson,0,6,24,25%,9,28,0,0,---,0,1,0:11,1,13,3,7,2,4,6,21,0,1,0,2
2a03bc4c491b4c9a,1,Gabriel Bonfim,0,14,24,58%,17,28,2,3,66%,0,0,1:26,3,7,0,1,11,16,14,24,0,0,0,0
2a03bc4c491b4c9a,2,Stephen Thompson,0,29,47,61%,37,55,0,0,---,0,0,0:02,18,35,7,8,4,4,25,42,2,3,2,2
2a03bc4c491b4c9a,2,Gabriel Bonfim,0,16,30,53%,16,30,1,5,20%,0,0,1:18,7,20,0,0,9,10,16,29,0,1,0,0
2a03bc4c491b4c9a,3,Stephen Thompson,0,7,21,33%,32,52,0,2,0%,0,0,0:15,2,13,4,5,1,3,6,20,1,1,0,0
2a03bc4c491b4c9a,3,Gabriel Bonfim,0,10,18,55%,22,35,2,6,33%,0,0,2:45,2,9,5,5,3,4,4,12,6,6,0,0
f368475c366c6d85,1,Calvin Kattar,0,8,26,30%,8,26,0,0,---,0,0,0:00,4,22,2,2,2,2,8,26,0,0,0,0
f368475c366c6d85,1,Steve Garcia,0,22,71,30%,22,71,0,0,---,0,0,0:00,11,53,5,10,6,8,22,71,0,0,0,0
f368475c366c6d85,2,Calvin Kattar,0,5,47,10%,5,47,0,0,---,0,0,0:00,5,47,0,0,0,0,5,47,0,0,0,0
f368475c366c6d85,2,Steve Garcia,0,32,87,36%,32,87,0,0,---,0,0,0:00,19,72,10,11,3,4,32,87,0,0,0,0
f368475c366c6d85,3,Calvin Kattar,0,13,50,26%,13,50,0,0,---,0,0,0:21,12,47,1,3,0,0,13,50,0,0,0,0
f368475c366c6d85,3,Steve Garcia,1,31,92,33%,31,92,0,0,---,0,0,0:03,22,83,8,8,1,1,31,91,0,0,0,1
4e5d4a36eaaa3a78,1,Nate Landwehr,0,18,46,39%,20,49,0,0,---,0,0,0:22,14,40,3,3,1,3,18,45,0,1,0,0
4e5d4a36eaaa3a78,1,Morgan Charriere,0,27,43,62%,27,43,2,5,40%,0,0,1:01,14,29,3,3,10,11,25,41,2,2,0,0
4e5d4a36eaaa3a78,2,Nate Landwehr,0,43,103,41%,43,103,0,0,---,0,0,0:00,38,96,4,6,1,1,43,102,0,1,0,0
4e5d4a36eaaa3a78,2,Morgan Charriere,0,33,64,51%,33,64,0,0,---,0,0,0:00,20,47,9,11,4,6,33,61,0,1,0,2
4e5d4a36eaaa3a78,3,Nate Landwehr,0,2,6,33%,2,6,0,0,---,0,0,0:00,2,6,0,0,0,0,2,6,0,0,0,0
4e5d4a36eaaa3a78,3,Morgan Charriere,1,7,24,29%,7,24,0,0,---,0,0,0:02,7,24,0,0,0,0,6,22,0,0,1,2
4b75d3b7738cb278,1,Vitor Petrino,0,3,6,50%,17,22,1,1,100%,2,0,3:03,2,4,0,0,1,2,1,2,0,0,2,4
4b75d3b7738cb278,1,Austen Lane,0,3,4,75%,3,4,0,0,---,0,0,0:00,0,0,1,2,2,2,3,4,0,0,0,0
b19bf99c7eb796bc,1,Junior Tafa,0,16,23,69%,17,24,0,0,---,0,1,0:12,15,22,1,1,0,0,1,5,8,8,7,10
b19bf99c7eb796bc,1,Tuco Tokkos,0,6,9,66%,14,19,4,6,66%,0,0,4:14,3,6,0,0,3,3,3,4,0,0,3,5
b19bf99c7eb796bc,2,Junior Tafa,0,8,15,53%,8,15,0,0,---,0,0,0:15,6,13,2,2,0,0,5,9,2,2,1,4
b19bf99c7eb796bc,2,Tuco Tokkos,0,5,13,38%,17,38,1,3,33%,1,0,3:37,4,11,0,1,1,1,1,5,0,0,4,8
236f811290163dca,1,Max Griffin,0,21,48,43%,22,51,0,0,---,0,0,0:34,14,38,4,6,3,4,20,47,1,1,0,0
236f811290163dca,1,Chris Curtis,0,8,32,25%,11,35,0,0,---,0,0,0:00,5,29,3,3,0,0,8,31,0,1,0,0
236f811290163dca,2,Max Griffin,0,17,58,29%,19,61,0,0,---,0,0,0:29,12,51,2,3,3,4,17,57,0,1,0,0
236f811290163dca,2,Chris Curtis,0,21,52,40%,23,54,0,0,---,0,0,0:14,15,46,4,4,2,2,19,50,2,2,0,0
236f811290163dca,3,Max Griffin,0,21,72,29%,22,73,0,0,---,0,0,0:00,12,58,8,12,1,2,21,71,0,1,0,0
236f811290163dca,3,Chris Curtis,0,35,71,49%,37,73,0,1,0%,0,0,0:00,24,57,11,14,0,0,34,68,1,3,0,0
d5e3be7a07c48b08,1,Jake Matthews,0,3,7,42%,5,9,1,1,100%,1,0,0:29,3,7,0,0,0,0,2,5,1,2,0,0
d5e3be7a07c48b08,1,Chidi Njokuani,0,5,10,50%,5,10,0,0,---,0,0,0:00,0,2,3,6,2,2,4,8,1,2,0,0
46bc1338a50cbeac,1,Lauren Murphy,0,6,33,18%,13,41,1,2,50%,0,0,0:03,6,32,0,0,0,1,6,33,0,0,0,0
46bc1338a50cbeac,1,Eduarda Moura,0,19,58,32%,26,68,1,1,100%,0,0,1:32,14,51,0,1,5,6,19,57,0,0,0,1
46bc1338a50cbeac,2,Lauren Murphy,0,11,51,21%,27,70,0,2,0%,0,0,0:01,11,51,0,0,0,0,8,47,3,4,0,0
46bc1338a50cbeac,2,Eduarda Moura,0,20,77,25%,22,79,1,2,50%,0,0,1:23,17,74,0,0,3,3,20,77,0,0,0,0
46bc1338a50cbeac,3,Lauren Murphy,0,21,61,34%,27,68,1,5,20%,2,0,0:59,21,61,0,0,0,0,20,60,1,1,0,0
46bc1338a50cbeac,3,Eduarda Moura,0,25,100,25%,26,101,0,0,---,0,0,0:07,21,96,1,1,3,3,25,100,0,0,0,0
5c650ae2193ab1bc,1,Kennedy Nzechukwu,0,0,0,---,0,0,0,0,---,0,0,0:03,0,0,0,0,0,0,0,0,0,0,0,0
5c650ae2193ab1bc,1,Valter Walker,0,4,11,36%,4,11,1,2,50%,1,0,0:28,4,11,0,0,0,0,1,4,3,7,0,0
7f33fbdc35afd721,1,Mitch Ramirez,0,8,18,44%,14,25,0,1,0%,0,0,0:00,4,14,0,0,4,4,6,16,2,2,0,0
7f33fbdc35afd721,1,Mike Davis,0,3,8,37%,13,24,1,2,50%,2,0,4:20,2,5,0,1,1,2,3,8,0,0,0,0
7f33fbdc35afd721,2,Mitch Ramirez,0,43,93,46%,43,93,0,1,0%,0,0,0:05,23,71,8,10,12,12,40,89,3,4,0,0
7f33fbdc35afd721,2,Mike Davis,1,44,69,63%,45,70,0,0,---,0,0,0:02,27,48,15,19,2,2,41,66,0,0,3,3
120d66cb0da0f3c3,1,Fatima Kline,0,32,64,50%,32,65,0,0,---,0,0,0:00,19,45,8,10,5,9,31,63,1,1,0,0
120d66cb0da0f3c3,1,Melissa Martinez,0,17,38,44%,17,38,0,0,---,0,0,0:01,9,25,6,8,2,5,17,38,0,0,0,0
120d66cb0da0f3c3,2,Fatima Kline,0,35,67,52%,38,72,0,2,0%,0,0,0:37,17,45,14,17,4,5,24,54,11,13,0,0
120d66cb0da0f3c3,2,Melissa Martinez,0,18,54,33%,26,64,0,0,---,0,0,0:31,10,43,5,5,3,6,18,53,0,1,0,0
120d66cb0da0f3c3,3,Fatima Kline,1,25,50,50%,25,50,0,0,---,0,0,0:03,21,42,4,8,0,0,20,43,0,0,5,7
120d66cb0da0f3c3,3,Melissa Martinez,0,9,27,33%,9,27,0,0,---,0,0,0:00,4,21,4,5,1,1,9,27,0,0,0,0
7a64d63e12618ba7,1,Ilia Topuria,1,21,29,72%,24,32,0,0,---,0,0,1:01,17,23,3,3,1,3,18,24,0,0,3,5
7a64d63e12618ba7,1,Charles Oliveira,0,9,16,56%,10,18,0,2,0%,0,0,0:21,3,8,2,4,4,4,8,14,1,2,0,0
8308464729ea7c40,1,Alexandre Pantoja,0,7,13,53%,29,38,1,2,50%,1,0,4:45,4,10,2,2,1,1,5,11,0,0,2,2
8308464729ea7c40,1,Kai Kara-France,0,8,13,61%,14,19,0,0,---,0,0,0:00,8,12,0,1,0,0,6,11,0,0,2,2
8308464729ea7c40,2,Alexandre Pantoja,0,29,51,56%,34,56,1,2,50%,0,0,1:04,19,40,7,7,3,4,29,51,0,0,0,0
8308464729ea7c40,2,Kai Kara-France,0,22,42,52%,22,42,0,1,0%,0,0,0:10,11,30,7,8,4,4,22,42,0,0,0,0
8308464729ea7c40,3,Alexandre Pantoja,0,6,12,50%,7,13,1,2,50%,1,0,1:31,5,11,1,1,0,0,6,12,0,0,0,0
8308464729ea7c40,3,Kai Kara-France,0,8,12,66%,21,25,0,1,0%,0,0,0:00,7,11,1,1,0,0,7,11,1,1,0,0
f722b96ae6862843,1,Brandon Royval,0,42,116,36%,42,116,0,0,---,0,0,0:00,27,95,6,10,9,11,41,114,1,2,0,0
f722b96ae6862843,1,Joshua Van,0,52,79,65%,52,79,0,0,---,0,0,0:00,31,55,9,12,12,12,46,71,6,8,0,0
f722b96ae6862843,2,Brandon Royval,0,87,174,50%,87,174,0,0,---,0,0,0:00,77,163,7,7,3,4,81,165,6,9,0,0
f722b96ae6862843,2,Joshua Van,0,74,106,69%,77,109,0,0,---,0,0,0:00,50,81,18,19,6,6,65,95,9,11,0,0
f722b96ae6862843,3,Brandon Royval,0,86,177,48%,87,178,0,0,---,0,0,0:00,75,164,9,10,2,3,83,172,3,5,0,0
f722b96ae6862843,3,Joshua Van,1,78,120,65%,80,123,0,0,---,0,0,0:09,57,96,10,12,11,12,70,104,5,8,3,8
1ea9ad3b6e1cba79,1,Beneil Dariush,0,22,46,47%,22,46,0,0,---,0,0,0:00,9,28,3,6,10,12,22,46,0,0,0,0
1ea9ad3b6e1cba79,1,Renato Moicano,1,22,42,52%,25,45,0,0,---,0,0,0:45,16,33,4,6,2,3,16,35,4,5,2,2
1ea9ad3b6e1cba79,2,Beneil Dariush,0,8,14,57%,28,37,2,2,100%,0,0,4:46,8,13,0,1,0,0,3,6,0,1,5,7
1ea9ad3b6e1cba79,2,Renato Moicano,0,1,2,50%,3,4,0,1,0%,0,0,0:00,1,2,0,0,0,0,1,2,0,0,0,0
1ea9ad3b6e1cba79,3,Beneil Dariush,0,26,47,55%,27,48,3,3,100%,0,0,1:07,13,32,7,8,6,7,22,43,4,4,0,0
1ea9ad3b6e1cba79,3,Renato Moicano,0,8,17,47%,10,20,0,2,0%,0,1,0:35,8,17,0,0,0,0,8,17,0,0,0,0
f6a3c78f15ff26c7,1,Payton Talbott,0,14,26,53%,22,36,0,1,0%,0,0,1:43,11,22,1,1,2,3,9,19,2,2,3,5
f6a3c78f15ff26c7,1,Felipe Lima,0,10,20,50%,17,27,1,5,20%,0,0,1:45,8,18,1,1,1,1,7,16,1,2,2,2
f6a3c78f15ff26c7,2,Payton Talbott,0,21,46,45%,35,62,0,0,---,0,1,1:52,19,42,1,2,1,2,10,34,0,0,11,12
f6a3c78f15ff26c7,2,Felipe Lima,0,9,20,45%,11,22,1,5,20%,0,0,0:30,5,16,3,3,1,1,8,19,1,1,0,0
f6a3c78f15ff26c7,3,Payton Talbott,0,24,46,52%,40,67,0,0,---,0,0,1:14,18,39,3,4,3,3,18,40,0,0,6,6
f6a3c78f15ff26c7,3,Felipe Lima,0,7,18,38%,9,21,1,5,20%,0,0,1:08,4,14,2,2,1,2,6,17,1,1,0,0
958522de54ccc536,1,Jack Hermansson,0,30,55,54%,30,55,0,1,0%,0,0,0:00,24,49,2,2,4,4,30,54,0,1,0,0
958522de54ccc536,1,Gregory Rodrigues,1,18,63,28%,18,63,0,0,---,0,0,0:03,11,54,6,8,1,1,18,63,0,0,0,0
2f523b757f7f33a2,1,Hyder Amil,0,3,5,60%,3,5,0,1,0%,0,0,0:00,0,2,0,0,3,3,3,5,0,0,0,0
2f523b757f7f33a2,1,Jose Delgado,1,9,11,81%,9,11,0,1,0%,0,0,0:02,7,9,2,2,0,0,4,5,2,3,3,3
815ff62ca8e217be,1,Viviane Araujo,0,5,13,38%,15,24,0,0,---,0,1,1:43,3,11,1,1,1,1,2,10,3,3,0,0
815ff62ca8e217be,1,Tracy Cortez,0,15,20,75%,23,28,1,2,50%,1,1,2:52,10,14,3,4,2,2,2,5,1,2,12,13
815ff62ca8e217be,2,Viviane Araujo,0,12,29,41%,17,34,0,0,---,0,0,0:00,8,25,2,2,2,2,12,29,0,0,0,0
815ff62ca8e217be,2,Tracy Cortez,0,20,43,46%,25,49,1,2,50%,0,0,1:15,15,33,4,7,1,3,15,36,1,3,4,4
815ff62ca8e217be,3,Viviane Araujo,0,5,9,55%,7,11,0,0,---,0,0,0:00,5,9,0,0,0,0,5,9,0,0,0,0
815ff62ca8e217be,3,Tracy Cortez,0,30,40,75%,54,66,1,1,100%,0,0,4:10,28,35,1,3,1,2,7,12,0,0,23,28
d7be78c400e7e0f9,1,Terrance McKinney,0,1,2,50%,1,2,1,1,100%,2,0,0:47,1,2,0,0,0,0,0,0,0,0,1,2
d7be78c400e7e0f9,1,Viacheslav Borshchev,0,2,2,100%,2,2,0,0,---,0,0,0:00,0,0,1,1,1,1,2,2,0,0,0,0
9bff9fe298e63357,1,Niko Price,0,19,37,51%,23,42,0,2,0%,0,0,0:00,10,26,3,5,6,6,17,34,1,1,1,2
9bff9fe298e63357,1,Jacobe Smith,0,33,53,62%,46,66,1,1,100%,0,0,3:06,27,46,3,4,3,3,17,31,1,1,15,21
9bff9fe298e63357,2,Niko Price,0,15,24,62%,23,34,0,0,---,0,0,0:00,9,17,1,2,5,5,10,15,2,3,3,6
9bff9fe298e63357,2,Jacobe Smith,0,13,21,61%,27,35,1,1,100%,1,0,2:35,12,20,1,1,0,0,5,10,1,1,7,10
043172689e415438,1,Jhonata Diniz,0,32,55,58%,32,55,0,0,---,0,0,0:00,26,48,1,2,5,5,31,52,1,3,0,0
043172689e415438,1,Alvin Hines,0,25,82,30%,26,83,1,2,50%,0,0,0:05,18,74,6,7,1,1,24,80,1,2,0,0
043172689e415438,2,Jhonata Diniz,0,37,60,61%,37,60,0,0,---,0,0,0:00,30,52,1,2,6,6,37,60,0,0,0,0
043172689e415438,2,Alvin Hines,0,17,69,24%,17,69,0,4,0%,0,0,0:00,12,62,4,6,1,1,17,69,0,0,0,0
043172689e415438,3,Jhonata Diniz,0,43,67,64%,43,67,0,0,---,0,0,0:00,38,60,1,3,4,4,43,67,0,0,0,0
043172689e415438,3,Alvin Hines,0,40,108,37%,40,108,0,4,0%,0,0,0:00,26,88,11,16,3,4,39,107,1,1,0,0
03bc32bdb5a33496,1,Jamahal Hill,0,14,30,46%,14,30,0,0,---,0,0,0:00,2,17,3,3,9,10,14,29,0,1,0,0
03bc32bdb5a33496,1,Khalil Rountree Jr.,0,17,30,56%,17,30,0,0,---,0,0,0:00,2,13,7,8,8,9,17,30,0,0,0,0
03bc32bdb5a33496,2,Jamahal Hill,0,15,33,45%,16,34,0,0,---,0,0,0:00,10,25,2,5,3,3,14,32,0,0,1,1
03bc32bdb5a33496,2,Khalil Rountree Jr.,0,15,35,42%,15,35,0,0,---,0,0,0:00,3,19,5,7,7,9,15,35,0,0,0,0
03bc32bdb5a33496,3,Jamahal Hill,0,6,25,24%,6,25,0,0,---,0,0,0:00,6,23,0,0,0,2,6,25,0,0,0,0
03bc32bdb5a33496,3,Khalil Rountree Jr.,1,15,29,51%,15,29,0,0,---,0,0,0:00,7,17,2,5,6,7,15,29,0,0,0,0
03bc32bdb5a33496,4,Jamahal Hill,0,8,28,28%,8,28,0,0,---,0,0,0:00,8,28,0,0,0,0,8,28,0,0,0,0
03bc32bdb5a33496,4,Khalil Rountree Jr.,0,18,30,60%,18,30,0,0,---,0,0,0:00,8,17,6,7,4,6,18,30,0,0,0,0
03bc32bdb5a33496,5,Jamahal Hill,0,26,56,46%,26,56,0,0,---,0,0,0:00,21,49,2,4,3,3,26,56,0,0,0,0
03bc32bdb5a33496,5,Khalil Rountree Jr.,0,37,57,64%,37,57,0,0,---,0,0,0:00,10,25,22,27,5,5,37,57,0,0,0,0
a1afc16e21d1a807,1,Rafael Fiziev,0,17,25,68%,17,25,0,0,---,0,0,0:00,4,10,9,10,4,5,17,25,0,0,0,0
a1afc16e21d1a807,1,Ignacio Bahamondes,0,13,46,28%,13,46,0,0,---,0,0,0:00,2,26,3,5,8,15,13,46,0,0,0,0
a1afc16e21d1a807,2,Rafael Fiziev,0,15,28,53%,28,41,2,2,100%,0,0,0:55,8,20,6,7,1,1,13,24,1,2,1,2
a1afc16e21d1a807,2,Ignacio Bahamondes,0,20,44,45%,23,49,0,1,0%,0,0,0:43,7,30,9,9,4,5,19,41,1,3,0,0
a1afc16e21d1a807,3,Rafael Fiziev,0,30,60,50%,42,75,2,2,100%,0,0,0:48,19,42,10,17,1,1,22,47,4,5,4,8
a1afc16e21d1a807,3,Ignacio Bahamondes,0,17,57,29%,26,70,0,1,0%,0,0,0:30,14,52,1,3,2,2,15,52,2,5,0,0
8e5744c664fec3e9,1,Curtis Blaydes,0,12,23,52%,21,33,2,9,22%,0,0,3:01,7,18,0,0,5,5,7,17,5,6,0,0
8e5744c664fec3e9,1,Rizvan Kuniev,0,8,22,36%,13,27,0,0,---,0,0,0:00,5,19,2,2,1,1,8,22,0,0,0,0
8e5744c664fec3e9,2,Curtis Blaydes,0,16,39,41%,19,42,0,4,0%,0,0,0:08,14,36,1,2,1,1,15,38,1,1,0,0
